Sale_ID,Customer_ID,Product_ID,Date,Quantity,Price,Discount,Name,Age,Gender,Region,Product_Name,Category,Supplier_ID,Cost_Price,Supplier_Name,Contact_Person,Contact_Email,City,State
4466,C023,P004,2024-07-23,1,10.0,0.018521835503194483,Uma Hall,65,M,North,Accessory D,Accessories,S004,5.0,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4467,C103,P036,2024-07-23,8,26.5,0.03519329158400258,Tina Allen,23,F,West Coast,Item AJ,Office Supplies,S006,13.25,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
4468,C123,P053,2024-07-23,6,22.5,0.04565418045606408,Rachel Young,22,F,West Coast,Tool BA,Hardware,S003,11.25,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4469,C103,P033,2024-07-23,4,21.0,0.07675352912001811,Tina Allen,23,F,West Coast,Tool AG,Hardware,S003,10.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4470,C057,P051,2024-07-23,5,31.5,0.017822494008667134,Sam Hall,51,M,North,Widget AY,Electronics,S001,15.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
4471,C097,P037,2024-07-23,3,88.0,0.000920721840221006,Henry Parker,18,F,North,Appliance AK,Home Appliances,S007,44.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
4472,C117,P048,2024-07-23,2,44.5,0.02472169665280547,Isla Walker,44,M,South,Widget AV,Electronics,S008,22.25,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4473,C142,P022,2024-07-24,6,54.0,0.0490350132850626,Henry Hill,36,M,Midwest,Gadget V,Home Appliances,S002,27.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4474,C129,P041,2024-07-24,7,33.5,0.03913428217655584,Xander Jones,20,F,North,Widget AO,Electronics,S001,16.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
4475,C014,P016,2024-07-24,5,26.0,0.015262899154851108,Dan Clark,43,M,East Coast,Item P,Office Supplies,S006,13.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
4476,C105,P051,2024-07-24,5,31.5,0.0008785362778906958,Tina Young,52,F,West Coast,Widget AY,Electronics,S001,15.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
4477,C083,P044,2024-07-24,9,10.5,0.007378961329995538,Emily Brown,44,M,East Coast,Accessory AR,Accessories,S004,5.25,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4478,C013,P015,2024-07-24,4,70.0,0.018622644300018597,Victor Baker,70,F,Midwest,Device O,Electronics,S005,35.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
4479,C067,P019,2024-07-24,5,38.0,0.045630445466560636,Rachel Hill,61,M,East Coast,Tool S,Hardware,S009,19.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
4480,C044,P024,2024-07-24,9,11.0,0.031303972953262836,Oscar Adams,21,F,South,Accessory X,Accessories,S004,5.5,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4481,C079,P044,2024-07-24,9,10.5,0.010352271535274838,Dan Walker,23,F,Midwest,Accessory AR,Accessories,S004,5.25,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4482,C062,P051,2024-07-24,2,31.5,0.09539638212266316,Henry Parker,68,M,West Coast,Widget AY,Electronics,S001,15.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
4483,C051,P037,2024-07-24,5,88.0,0.09079960308508644,Yara Young,66,M,West Coast,Appliance AK,Home Appliances,S007,44.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
4484,C035,P003,2024-07-24,3,20.0,0.060075689846963036,Jack Hill,41,M,East Coast,Tool C,Hardware,S003,10.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4485,C058,P033,2024-07-24,9,21.0,0.06695617193433688,Zoe Carter,51,M,West Coast,Tool AG,Hardware,S003,10.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4486,C063,P012,2024-07-24,7,44.0,0.02571892782830343,Karen Wright,26,M,West Coast,Gadget L,Home Appliances,S002,22.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4487,C133,P017,2024-07-24,4,80.0,0.0886668421938333,Bob Smith,19,M,Midwest,Appliance Q,Home Appliances,S007,40.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
4488,C023,P023,2024-07-24,9,24.0,0.09582842670531394,Uma Hall,65,M,North,Tool W,Hardware,S003,12.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4489,C046,P022,2024-07-24,7,54.0,0.012520235293450623,Mia Jones,56,M,East Coast,Gadget V,Home Appliances,S002,27.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4490,C065,P032,2024-07-24,7,48.0,0.04723553331778151,Quinn Hall,64,M,East Coast,Gadget AF,Home Appliances,S002,24.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4491,C093,P018,2024-07-24,7,43.0,0.08650801960125565,Rachel Taylor,32,M,Midwest,Widget R,Electronics,S008,21.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4492,C104,P005,2024-07-24,10,60.0,0.04177574646102292,Bob Young,48,F,West Coast,Device E,Electronics,S005,30.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
4493,C022,P044,2024-07-24,10,10.5,0.004314484283972142,Nina Taylor,60,F,South,Accessory AR,Accessories,S004,5.25,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4494,C119,P022,2024-07-24,3,54.0,0.05682131879161423,Zoe Hill,41,F,Midwest,Gadget V,Home Appliances,S002,27.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4495,C078,P005,2024-07-24,6,60.0,0.028330015975776425,Alice Hill,64,M,North,Device E,Electronics,S005,30.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
4496,C113,P051,2024-07-25,4,31.5,0.0474053715646433,Paul Brown,64,F,South,Widget AY,Electronics,S001,15.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
4497,C124,P002,2024-07-25,4,50.0,0.04707709135684786,Rachel Allen,24,F,North,Gadget B,Home Appliances,S002,25.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4498,C047,P034,2024-07-25,1,9.5,0.06522591443864753,Leo Young,53,M,South,Accessory AH,Accessories,S004,4.75,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4499,C008,P020,2024-07-25,10,17.0,0.013320619530737089,Mia Allen,61,M,East Coast,Accessory T,Accessories,S010,8.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
4500,C025,P007,2024-07-25,7,90.0,0.07631036085637403,Sam Smith,37,M,Midwest,Appliance G,Home Appliances,S007,45.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
4501,C044,P023,2024-07-25,2,24.0,0.09326663142892609,Oscar Adams,21,F,South,Tool W,Hardware,S003,12.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4502,C048,P028,2024-07-25,7,46.0,0.09100413432626182,Yara Walker,21,M,North,Widget AB,Electronics,S008,23.0,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4503,C039,P002,2024-07-25,3,50.0,0.04531339625473418,Quinn Hall,43,M,East Coast,Gadget B,Home Appliances,S002,25.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4504,C131,P042,2024-07-25,2,53.0,0.01543944160397729,Uma Young,43,F,Midwest,Gadget AP,Home Appliances,S002,26.5,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4505,C010,P038,2024-07-25,2,39.0,0.06337046145240591,Grace White,37,F,East Coast,Widget AL,Electronics,S008,19.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4506,C018,P010,2024-07-25,3,15.0,0.0458675935991969,Emily Walker,68,F,East Coast,Accessory J,Accessories,S010,7.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
4507,C107,P051,2024-07-25,9,31.5,0.006460520589703933,Jack Hall,68,F,Midwest,Widget AY,Electronics,S001,15.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
4508,C093,P008,2024-07-25,4,40.0,0.053043841154312515,Rachel Taylor,32,M,Midwest,Widget H,Electronics,S008,20.0,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4509,C085,P024,2024-07-25,8,11.0,0.0017522005729676883,Rachel Green,20,F,North,Accessory X,Accessories,S004,5.5,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4510,C109,P018,2024-07-26,2,43.0,0.07569439008240329,Oscar Clark,62,F,South,Widget R,Electronics,S008,21.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4511,C125,P003,2024-07-26,3,20.0,0.07818194987538422,Jack Clark,59,M,Midwest,Tool C,Hardware,S003,10.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4512,C057,P039,2024-07-26,3,35.0,0.0928127574661416,Sam Hall,51,M,North,Tool AM,Hardware,S009,17.5,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
4513,C078,P033,2024-07-26,4,21.0,0.03866577597574691,Alice Hill,64,M,North,Tool AG,Hardware,S003,10.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4514,C066,P007,2024-07-26,6,90.0,0.07574737542262076,Sam Brown,32,M,South,Appliance G,Home Appliances,S007,45.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
4515,C095,P026,2024-07-26,4,22.0,0.02017063455029368,Tina Taylor,52,F,South,Item Z,Office Supplies,S006,11.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
4516,C039,P021,2024-07-26,7,34.0,0.08707678178225042,Quinn Hall,43,M,East Coast,Widget U,Electronics,S001,17.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
4517,C023,P009,2024-07-26,4,36.0,0.045314551705672494,Uma Hall,65,M,North,Tool I,Hardware,S009,18.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
4518,C049,P029,2024-07-26,4,40.0,0.06244752999978736,Victor Brown,48,M,Midwest,Tool AC,Hardware,S009,20.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
4519,C059,P034,2024-07-26,1,9.5,0.04445106610315838,Yara Lee,36,M,North,Accessory AH,Accessories,S004,4.75,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4520,C010,P013,2024-07-26,5,23.0,0.09869546424511282,Grace White,37,F,East Coast,Tool M,Hardware,S003,11.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4521,C134,P010,2024-07-26,6,15.0,0.03689969549199458,Yara Hill,36,M,North,Accessory J,Accessories,S010,7.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
4522,C049,P031,2024-07-26,2,37.0,0.06894907735298468,Victor Brown,48,M,Midwest,Widget AE,Electronics,S001,18.5,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
4523,C078,P042,2024-07-26,10,53.0,0.02557112943955027,Alice Hill,64,M,North,Gadget AP,Home Appliances,S002,26.5,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4524,C062,P014,2024-07-26,7,12.0,0.0462056179305168,Henry Parker,68,M,West Coast,Accessory N,Accessories,S004,6.0,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4525,C044,P053,2024-07-26,7,22.5,0.0005948429233859188,Oscar Adams,21,F,South,Tool BA,Hardware,S003,11.25,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4526,C021,P047,2024-07-26,2,82.5,0.018506419807723096,Grace Brown,51,F,South,Appliance AU,Home Appliances,S007,41.25,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
4527,C079,P010,2024-07-26,10,15.0,0.05742474518383191,Dan Walker,23,F,Midwest,Accessory J,Accessories,S010,7.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
4528,C076,P045,2024-07-26,3,59.5,0.010711080639739735,Grace White,51,M,West Coast,Device AS,Electronics,S005,29.75,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
4529,C147,P012,2024-07-26,6,44.0,0.09671872335566332,Karen Hall,66,F,West Coast,Gadget L,Home Appliances,S002,22.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4530,C132,P002,2024-07-26,2,50.0,0.07585586340606658,Paul Wright,66,M,North,Gadget B,Home Appliances,S002,25.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4531,C045,P026,2024-07-27,3,22.0,0.0813772179765525,Leo Green,52,F,Midwest,Item Z,Office Supplies,S006,11.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
4532,C097,P030,2024-07-27,2,18.0,0.023689661287062694,Henry Parker,18,F,North,Accessory AD,Accessories,S010,9.0,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
4533,C099,P017,2024-07-27,1,80.0,0.03776315266542536,Rachel Lee,67,F,West Coast,Appliance Q,Home Appliances,S007,40.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
4534,C033,P030,2024-07-27,4,18.0,0.02047231518857743,Grace Mitchell,54,M,West Coast,Accessory AD,Accessories,S010,9.0,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
4535,C047,P025,2024-07-27,2,65.0,0.04721618187350272,Leo Young,53,M,South,Device Y,Electronics,S005,32.5,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
4536,C115,P023,2024-07-27,4,24.0,0.037186863407107654,Bob Parker,25,M,West Coast,Tool W,Hardware,S003,12.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4537,C131,P018,2024-07-27,6,43.0,0.04110039863760759,Uma Young,43,F,Midwest,Widget R,Electronics,S008,21.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4538,C130,P026,2024-07-27,10,22.0,0.025281619876960704,Alice King,60,M,Midwest,Item Z,Office Supplies,S006,11.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
4539,C001,P040,2024-07-27,7,13.0,0.03257443092546998,Jack Allen,28,F,West Coast,Accessory AN,Accessories,S010,6.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
4540,C120,P049,2024-07-27,8,39.5,0.042566472377443466,Leo Brown,70,F,West Coast,Tool AW,Hardware,S009,19.75,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
4541,C141,P004,2024-07-27,5,10.0,0.0067820963520699995,Mia Smith,43,F,Midwest,Accessory D,Accessories,S004,5.0,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4542,C117,P019,2024-07-27,10,38.0,0.09422966813185374,Isla Walker,44,M,South,Tool S,Hardware,S009,19.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
4543,C104,P016,2024-07-27,1,26.0,0.06644882786175792,Bob Young,48,F,West Coast,Item P,Office Supplies,S006,13.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
4544,C020,P024,2024-07-28,9,11.0,0.01740318727019652,Zoe Adams,19,F,Midwest,Accessory X,Accessories,S004,5.5,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4545,C028,P039,2024-07-28,1,35.0,0.03339224092454629,Oscar Green,24,M,South,Tool AM,Hardware,S009,17.5,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
4546,C004,P029,2024-07-28,1,40.0,0.09228382805732864,Paul Green,45,M,North,Tool AC,Hardware,S009,20.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
4547,C040,P032,2024-07-28,7,48.0,0.07243182979143745,Frank White,53,M,South,Gadget AF,Home Appliances,S002,24.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4548,C010,P005,2024-07-28,8,60.0,0.009789022934707148,Grace White,37,F,East Coast,Device E,Electronics,S005,30.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
4549,C118,P005,2024-07-28,7,60.0,0.07143959825328108,Jack Adams,53,M,Midwest,Device E,Electronics,S005,30.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
4550,C144,P022,2024-07-28,8,54.0,0.04594509565302701,Karen Allen,56,F,West Coast,Gadget V,Home Appliances,S002,27.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4551,C057,P008,2024-07-28,7,40.0,0.08784579143660179,Sam Hall,51,M,North,Widget H,Electronics,S008,20.0,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4552,C123,P017,2024-07-28,8,80.0,0.07293418659327432,Rachel Young,22,F,West Coast,Appliance Q,Home Appliances,S007,40.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
4553,C133,P025,2024-07-28,4,65.0,0.022998404032854428,Bob Smith,19,M,Midwest,Device Y,Electronics,S005,32.5,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
4554,C029,P001,2024-07-28,2,30.0,0.07325753866628885,Quinn Taylor,38,M,West Coast,Widget A,Electronics,S001,15.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
4555,C126,P021,2024-07-28,7,34.0,0.06060654149930992,Isla Walker,20,M,North,Widget U,Electronics,S001,17.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
4556,C122,P045,2024-07-28,6,59.5,0.0050654706627453975,Mia Clark,40,M,Midwest,Device AS,Electronics,S005,29.75,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
4557,C084,P018,2024-07-28,7,43.0,0.04792130283578491,Frank Brown,36,M,East Coast,Widget R,Electronics,S008,21.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4558,C044,P006,2024-07-28,1,25.0,0.08388955619542089,Oscar Adams,21,F,South,Item F,Office Supplies,S006,12.5,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
4559,C045,P047,2024-07-28,6,82.5,0.09750818176214864,Leo Green,52,F,Midwest,Appliance AU,Home Appliances,S007,41.25,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
4560,C129,P033,2024-07-28,7,21.0,0.0023104311262537093,Xander Jones,20,F,North,Tool AG,Hardware,S003,10.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4561,C038,P003,2024-07-29,1,20.0,0.0832111254713337,Wendy Allen,63,F,South,Tool C,Hardware,S003,10.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4562,C059,P026,2024-07-29,4,22.0,0.0868654072924088,Yara Lee,36,M,North,Item Z,Office Supplies,S006,11.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
4563,C085,P020,2024-07-29,4,17.0,0.07322467380315448,Rachel Green,20,F,North,Accessory T,Accessories,S010,8.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
4564,C001,P043,2024-07-29,10,28.0,0.02011693096439058,Jack Allen,28,F,West Coast,Tool AQ,Hardware,S003,14.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4565,C073,P027,2024-07-29,1,85.0,0.08669239943202002,Mia Allen,36,M,East Coast,Appliance AA,Home Appliances,S007,42.5,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
4566,C009,P012,2024-07-29,3,44.0,0.020451365701554782,Tina Brown,40,M,East Coast,Gadget L,Home Appliances,S002,22.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4567,C072,P023,2024-07-29,6,24.0,0.09113112220496594,Carol Brown,37,M,West Coast,Tool W,Hardware,S003,12.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4568,C006,P040,2024-07-29,8,13.0,0.0748083752334035,Grace Hall,56,F,East Coast,Accessory AN,Accessories,S010,6.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
4569,C010,P024,2024-07-30,4,11.0,0.07659151945503408,Grace White,37,F,East Coast,Accessory X,Accessories,S004,5.5,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4570,C080,P008,2024-07-30,3,40.0,0.03560346337268851,Bob Allen,58,M,East Coast,Widget H,Electronics,S008,20.0,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4571,C070,P030,2024-07-30,6,18.0,0.08742234517823609,Nina Lee,33,F,Midwest,Accessory AD,Accessories,S010,9.0,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
4572,C135,P002,2024-07-30,10,50.0,0.049843170963898356,Rachel Young,41,F,West Coast,Gadget B,Home Appliances,S002,25.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4573,C016,P034,2024-07-30,9,9.5,0.0943209600465651,Uma Jones,66,F,East Coast,Accessory AH,Accessories,S004,4.75,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4574,C011,P009,2024-07-30,3,36.0,0.058386326330516373,Frank Wright,55,M,North,Tool I,Hardware,S009,18.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
4575,C060,P004,2024-07-30,7,10.0,0.010315809772836105,Alice Adams,38,M,East Coast,Accessory D,Accessories,S004,5.0,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4576,C017,P006,2024-07-30,2,25.0,0.07071545320328183,Mia Brown,55,M,West Coast,Item F,Office Supplies,S006,12.5,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
4577,C106,P052,2024-07-30,7,47.5,0.07926013616727962,Emily Green,61,M,North,Gadget AZ,Home Appliances,S002,23.75,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4578,C038,P018,2024-07-30,10,43.0,0.05663266026050556,Wendy Allen,63,F,South,Widget R,Electronics,S008,21.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4579,C044,P019,2024-07-30,10,38.0,0.08378626741271833,Oscar Adams,21,F,South,Tool S,Hardware,S009,19.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
4580,C112,P005,2024-07-30,4,60.0,0.04765189949640378,Frank White,52,F,East Coast,Device E,Electronics,S005,30.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
4581,C126,P038,2024-07-30,1,39.0,0.03200589586494118,Isla Walker,20,M,North,Widget AL,Electronics,S008,19.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4582,C028,P041,2024-07-30,5,33.5,0.05404382999797491,Oscar Green,24,M,South,Widget AO,Electronics,S001,16.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
4583,C099,P018,2024-07-30,7,43.0,0.09929971820616944,Rachel Lee,67,F,West Coast,Widget R,Electronics,S008,21.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4584,C086,P012,2024-07-30,2,44.0,0.0175839972412269,Emily King,31,F,Midwest,Gadget L,Home Appliances,S002,22.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4585,C035,P017,2024-07-30,4,80.0,0.04756829745160573,Jack Hill,41,M,East Coast,Appliance Q,Home Appliances,S007,40.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
4586,C092,P053,2024-07-30,6,22.5,0.05134370659904152,Xander Walker,54,F,North,Tool BA,Hardware,S003,11.25,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4587,C136,P046,2024-07-30,5,25.5,0.022052784986066956,Henry Mitchell,54,M,Midwest,Item AT,Office Supplies,S006,12.75,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
4588,C063,P020,2024-07-30,5,17.0,0.09316448491057931,Karen Wright,26,M,West Coast,Accessory T,Accessories,S010,8.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
4589,C127,P006,2024-07-30,2,25.0,0.05619626528273156,Nina White,67,F,Midwest,Item F,Office Supplies,S006,12.5,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
4590,C017,P013,2024-07-30,8,23.0,0.030103499675679248,Mia Brown,55,M,West Coast,Tool M,Hardware,S003,11.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4591,C057,P053,2024-07-31,1,22.5,0.061561586611212485,Sam Hall,51,M,North,Tool BA,Hardware,S003,11.25,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4592,C139,P044,2024-07-31,5,10.5,0.032241876771295544,Nina Young,53,M,North,Accessory AR,Accessories,S004,5.25,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4593,C012,P042,2024-07-31,1,53.0,0.09445617024021087,Frank Young,23,F,South,Gadget AP,Home Appliances,S002,26.5,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4594,C056,P025,2024-07-31,2,65.0,0.06083557692859623,Carol Lee,20,F,Midwest,Device Y,Electronics,S005,32.5,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
4595,C053,P042,2024-07-31,8,53.0,0.036618893024961276,Emily Young,68,M,North,Gadget AP,Home Appliances,S002,26.5,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
4596,C102,P023,2024-07-31,5,24.0,0.019067908643740084,Isla Walker,38,F,South,Tool W,Hardware,S003,12.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
4597,C106,P018,2024-07-31,3,43.0,0.007186811565302154,Emily Green,61,M,North,Widget R,Electronics,S008,21.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4598,C069,P045,2024-07-31,8,59.5,0.005394527161249274,Rachel Brown,44,F,West Coast,Device AS,Electronics,S005,29.75,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
4599,C101,P048,2024-07-31,6,44.5,0.08087490356175636,Karen Hill,69,F,East Coast,Widget AV,Electronics,S008,22.25,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
4600,C052,P004,2024-07-31,8,10.0,0.05059959953986212,Jack Allen,31,M,North,Accessory D,Accessories,S004,5.0,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
4601,C039,P051,2024-07-31,3,31.5,0.03703931737652182,Quinn Hall,43,M,East Coast,Widget AY,Electronics,S001,15.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
4602,C061,P027,2024-07-31,7,85.0,0.09147110232419005,Paul Young,62,M,Midwest,Appliance AA,Home Appliances,S007,42.5,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
